lastName,firstName,playerId,isAmateur,courseId,status,position,total,currentRoundScore,totalStrokesFromCompletedRounds,currentHole,startingHole,roundComplete,rounds,thru,currentRound,teeTime,teeTimeTimestamp,tournament_name,fetched_at
Hoelzer,Brandon,56937,False,927,complete,T50,+4,-2,284,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:20am,{'$date': {'$numberLong': '1734272400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Scott,Sandy,52576,False,927,complete,T50,+4,E,284,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:50am,{'$date': {'$numberLong': '1734274200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Westmoreland,Kyle,52411,False,927,complete,T50,+4,+1,284,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '76'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-5', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '65'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},10:00am,{'$date': {'$numberLong': '1734274800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Taylor,Ben,48119,False,922,complete,T64,+5,+2,285,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F,{'$numberInt': '4'},8:00am,{'$date': {'$numberLong': '1734267600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Youprayong,Runchanapong,52134,False,922,complete,T64,+5,+1,285,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:10am,{'$date': {'$numberLong': '1734268200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Werenski,Richy,47128,False,922,complete,T64,+5,+1,285,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '-4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '66'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:20am,{'$date': {'$numberLong': '1734268800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Cohen,Gavin,58858,False,927,complete,T64,+5,-3,285,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+7', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '77'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:40am,{'$date': {'$numberLong': '1734270000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Pereda,Raul,47806,False,922,complete,T64,+5,-1,285,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Napier,Tanner,54756,False,922,complete,T64,+5,-1,285,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:10am,{'$date': {'$numberLong': '1734271800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
"Hale, Jr.",Blaine,60767,False,922,complete,T64,+5,-1,285,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:10am,{'$date': {'$numberLong': '1734271800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Guthrie,Luke,35539,False,922,complete,T64,+5,-2,285,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '68'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:20am,{'$date': {'$numberLong': '1734272400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Gibson,Rhein,32618,False,922,complete,T72,+6,+3,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F,{'$numberInt': '4'},8:10am,{'$date': {'$numberLong': '1734268200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Díaz,Roberto,35376,False,922,complete,T72,+6,+2,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:10am,{'$date': {'$numberLong': '1734268200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Sargent,Billy Tom,58189,False,927,complete,T72,+6,-3,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '76'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:10am,{'$date': {'$numberLong': '1734268200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Maguire,Jack,47996,False,922,complete,T72,+6,+3,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F,{'$numberInt': '4'},8:30am,{'$date': {'$numberLong': '1734269400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Menante,Dylan,63125,False,922,complete,T72,+6,+2,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:30am,{'$date': {'$numberLong': '1734269400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Tarren,Callum,48699,False,922,complete,T72,+6,+1,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '-3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '67'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+7', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '77'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:40am,{'$date': {'$numberLong': '1734270000000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Furr,Wilson,56149,False,922,complete,T72,+6,+1,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '-1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+7', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '77'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},8:50am,{'$date': {'$numberLong': '1734270600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Longbella,Thomas,58936,False,922,complete,T72,+6,E,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Doyle,Drew,65422,False,922,complete,T72,+6,E,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:00am,{'$date': {'$numberLong': '1734271200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Kang,Jeffrey,47393,False,922,complete,T72,+6,-1,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '75'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:20am,{'$date': {'$numberLong': '1734272400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Gifford,Luke,60518,False,922,complete,T72,+6,-1,286,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': 'E', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '70'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '73'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '922', 'courseName': ""Dye's Valley Course""}]",F*,{'$numberInt': '4'},9:20am,{'$date': {'$numberLong': '1734272400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Shore,Davis,58601,False,927,complete,T72,+6,+1,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+2', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:20am,{'$date': {'$numberLong': '1734272400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Lewis,Bryce,63451,False,927,complete,T72,+6,+1,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:20am,{'$date': {'$numberLong': '1734272400000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Whitney,Tom,48319,False,927,complete,T72,+6,+2,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': 'E', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '70'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+6', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '76'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:40am,{'$date': {'$numberLong': '1734273600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Bard,Derek,49575,False,927,complete,T72,+6,+1,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:40am,{'$date': {'$numberLong': '1734273600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
McCarthy,Dan,29675,False,927,complete,T72,+6,+2,286,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+3', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+3', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '73'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '68'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},9:50am,{'$date': {'$numberLong': '1734274200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Creighton,Myles,56555,False,927,complete,T88,+7,-3,287,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+7', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '77'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:00am,{'$date': {'$numberLong': '1734267600000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Yuan,Carl,55454,False,927,complete,T88,+7,-3,287,{'$numberInt': '9'},{'$numberInt': '10'},True,"[{'scoreToPar': '+4', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+4', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '74'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-3', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '67'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F*,{'$numberInt': '4'},8:10am,{'$date': {'$numberLong': '1734268200000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
Jelley,Brendon,54995,False,927,complete,T88,+7,-1,287,{'$numberInt': '18'},{'$numberInt': '1'},True,"[{'scoreToPar': '+1', 'roundId': {'$numberInt': '1'}, 'strokes': {'$numberInt': '71'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+5', 'roundId': {'$numberInt': '2'}, 'strokes': {'$numberInt': '75'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '+2', 'roundId': {'$numberInt': '3'}, 'strokes': {'$numberInt': '72'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}, {'scoreToPar': '-1', 'roundId': {'$numberInt': '4'}, 'strokes': {'$numberInt': '69'}, 'courseId': '927', 'courseName': 'Sawgrass Country Club'}]",F,{'$numberInt': '4'},8:20am,{'$date': {'$numberLong': '1734268800000'}},PGA TOUR Q-School presented by Korn Ferry,2025-11-11T16:31:47.199448
